edit_distance, repeated_paths, tshort, tlong, active_sessions, withdrawals, announcements, proportion, conv_time
10,5,2,0,15,0,24,0,179
164,30,6,36,21,29,102,28,671
58,8,13,1,15,1,26,3,227
255,31,11,45,21,31,114,27,1093
65,4,15,0,15,0,22,0,145
218,17,11,41,21,26,84,30,669
67,8,14,1,15,0,25,0,193
160,23,9,23,21,29,83,34,679
50,6,11,1,15,0,23,0,88
219,30,11,33,21,33,103,32,687
61,3,14,0,15,0,20,0,256
201,25,11,31,21,27,96,28,679
