11:55:00,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
11:55:01,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
11:55:02,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
11:55:03,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
11:55:04,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
11:55:05,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
11:55:06,5,0,3,11,8,9,8,0,0,0.0,0,0,0,0,0
11:55:07,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
11:55:08,1,0,0,18,18,18,10,0,0,0.0,0,0,0,0,0
11:55:09,6,7,3,11,5,7,10,0,0,0.25,1,1,0,0,0
11:55:10,0,4,0,0,0,0,0,0,0,0.0,0,0,0,0,0
11:55:11,4,4,3,11,11,11,8,0,0,0.0,0,0,0,0,0
11:55:12,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
11:55:13,1,0,0,13,13,13,5,0,0,0.0,0,0,0,0,0
11:55:14,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
11:55:15,2,0,0,4,2,3,0,1,0,2.0,2,1,0,0,0
11:55:16,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
11:55:17,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0
11:55:18,2,0,1,5,5,5,0,0,0,0.0,0,0,0,0,0
11:55:19,3,0,1,7,5,6,3,0,0,0.0,0,0,0,0,0
11:55:20,2,0,0,11,7,9,10,1,0,4.0,4,1,0,0,0
11:55:21,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
11:55:22,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
11:55:23,5,0,4,6,6,6,0,0,0,0.0,0,0,0,0,0
11:55:24,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
11:55:25,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
11:55:26,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
11:55:27,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
11:55:28,2,2,1,4,4,4,0,0,0,0.0,0,0,0,0,0
11:55:29,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
