event_num,timestamp
2,02:00:02
2,02:00:02
2,02:00:15
2,02:01:14
2,02:01:22
4,06:00:01
4,06:00:04
4,06:00:24
4,06:00:24
4,06:01:24
6,10:00:02
6,10:00:02
6,10:00:33
6,10:01:33
8,14:00:01
8,14:00:04
8,14:00:12
8,14:00:13
8,14:00:42
8,14:00:45
8,14:00:46
8,14:00:46
8,14:00:59
8,14:01:05
8,14:01:14
8,14:01:44
8,14:01:56
8,14:01:57
8,14:02:04
8,14:02:04
8,14:02:05
10,18:00:02
10,18:00:02
10,18:00:22
10,18:00:24
10,18:01:22
10,18:01:23
12,22:00:01
12,22:00:02
12,22:00:02
12,22:00:31
12,22:00:31
12,22:00:31
12,22:00:31
12,22:01:31
12,22:01:31
12,22:01:32
12,22:01:32
