edit_distance, repeated_paths, tshort, tlong, active_sessions, withdrawals, announcements, proportion, conv_time
10,3,1,0,19,0,23,0,147
184,24,5,30,21,26,94,27,705
70,3,16,0,17,0,24,0,162
270,32,11,45,21,33,126,26,685
69,6,16,0,16,0,24,0,252
279,19,10,46,21,28,113,24,694
67,3,14,0,14,0,19,0,129
273,44,24,34,21,41,139,29,725
61,5,13,2,20,0,26,0,100
245,30,9,43,22,28,100,28,683
72,5,15,0,15,0,21,0,97
194,25,11,34,22,27,89,30,692
