event_num,timestamp
1,00:00:05
1,00:00:12
2,02:00:33
2,02:00:49
2,02:01:04
2,02:01:34
3,04:00:05
3,04:00:23
4,06:00:14
4,06:00:34
4,06:00:41
4,06:00:50
4,06:01:10
4,06:01:40
4,06:01:48
5,08:00:04
5,08:00:33
6,10:00:30
6,10:00:55
6,10:00:59
6,10:01:25
6,10:01:31
7,12:00:05
7,12:00:20
8,14:00:09
8,14:00:26
8,14:00:53
8,14:01:12
8,14:01:23
9,16:00:06
9,16:00:29
10,18:00:23
10,18:05:50
10,18:05:59
11,20:00:05
11,20:00:14
12,22:00:35
12,22:00:35
12,22:00:47
12,22:00:47
12,22:00:56
12,22:00:56
12,22:01:06
12,22:01:06
12,22:01:17
12,22:01:17
12,22:01:25
12,22:01:25
12,22:01:37
12,22:01:37
