edit_distance, repeated_paths, tshort, tlong, active_sessions, withdrawals, announcements, proportion, conv_time
27,1,4,3,15,0,24,0,86
307,29,14,40,19,32,123,26,180
67,1,11,2,12,0,17,0,54
339,32,19,38,19,26,118,22,182
77,4,12,2,15,0,20,0,48
243,34,12,35,19,25,113,22,169
66,5,14,1,15,0,22,0,49
360,28,18,40,19,28,118,23,164
73,3,12,1,13,0,20,0,55
279,33,17,37,19,29,105,27,197
72,4,15,1,15,0,22,0,48
241,25,12,39,19,25,92,27,173
